,namespace,user_id,id
3658,elev,rcaneto1,123021
3659,dionysia,leilas68,257987
3660,colprogressao,renatolobo,123573
3661,evangelhosimples,ricardor,124001
3662,anglocassianoricardo,riscala,124063
3663,altopadraocuritiba,rodriguesclaudia,124468
3664,escoladavila,rosangelavila,124664
3665,iabcd,rspicinini,124858
3666,colband,rtelles,124864
3667,campossalles,sarahmorais,126533
3668,selecao,silvanarbarreto,127849
3669,gegsjcampos,solangegeg,128335
3670,sesigru,soniacarvalho,128528
3671,vcmaker,mixgravatai01,189886
3672,minhalista,evenfarias,227125
3673,colegioeneum,sylvian1,129909
3674,cecgama,tatiana123,130396
3675,gegsjcampos,tatianegeg,130425
3676,anglocassianoricardo,thiagocabral,131343
3677,sesisaocarlos,tiagocovre,131719
3678,prodteste,trowasdf01,132021
3679,censacampos,trodrigues,132018
3680,boaviagem,valdemirfranca,133060
3681,campossalles,valeriasouza,133114
3682,juarezwanderley,valerio,133125
3683,gualberto,vandezotti,133191
3684,colegiofantastico,victorhml2006,134736
3685,lasalledores,viniciussarmento,135903
3686,cecriacao,vitorvogel,136211
3687,juarezwanderley,wanderp,136476
3688,colegiounidadejardim,00518,41
3689,ftec,00836,55
3690,geneduc,020283,578
3691,ginasioanchieta,04862530150,660
3692,oficinadoestudante,thiagoacosta,474599
3693,spdacruz,08426407897,802
3694,spdacruz,09940136803,831
3695,escolacristasumare,ecsumare,274565
3696,ensinando,vitormarques,274810
3697,colprogressao,11ThaisaHelena,1487
3698,dombosco,1412943,2194
3699,dombosco,1416298,2200
3700,cnecnovamutum,19043332810,5172
3701,autores,200771,5406
3702,eeheitor,25087668879,6389
3703,censaparecida,25585100,6439
3704,alua,280164,6624
3705,colegiointegral,carine2019,226675
3706,mackenziebrasilia,300266,6967
3707,mackenziebrasilia,3005569,6981
3708,mackenziebrasilia,3009462,6994
3709,educmaria,3206498618,9036
3710,bertelsmann,408774,10783
3711,sesisumare,485497,13372
3712,domolinda,domolindaandre,77557
3713,sesisjdoriopreto,donaire,77561
3714,anglocassianoricardo,ederanb,79950
3715,senaismo,ediane,79992
3716,lumen,eduardogomes,80298
3717,amadeus,eduardoluis,80309
3718,elev,elizabethfreitas,81297
3719,singularidades,elizabethsanada,81300
3720,medcel,elizabethvaz,81302
3721,ctbmsa,elizafontoura,81306
3722,educacaocarpediem,elizenypr,81318
3723,exato,elizimamenezes,81323
3724,novadimensao,elkyreis,81325
3725,near,ellencmendes,81343
3726,elmira,elmira,81365
3727,cetec,elsa50,81392
3728,mariaaugusta,elvisduarte,81415
3729,mojuca,elysmar,81430
3730,cemi,emanuelfranklin,81466
3731,cemaristasaojose,erego,82375
3732,anglocassianoricardo,eric,82382
3733,anglocassianoricardo,fabianobonfim,83224
3734,souhabilis,Samara.assessoria,543477
3735,minhalista,danysu77,223459
3736,boaviagem,geisearaujo,89875
3737,vcmaker,mixnavegantes01,189889
3738,campossalles,iaravaladares,94778
3739,escolaimpacto,imp20151588,95599
3740,ginasioanchieta,inaciocorreia,95677
3741,casdvest,aline.carvalho,339195
3742,sesisantos,indiravania,95701
3743,eadcmm,ingefcmm,95719
3744,certus,ingrid1,95732
3745,vestibularcidadao,ingridMatos,95748
3746,scopum,inis,95821
3747,souhabilis,Taynna.assessoria,543478
3748,fontenova,jaquelinerodrigues,97492
3749,teacherjh,jhbenedetto,98187
3750,cepe,jhecikavaz,98190
3751,ctbmsa,jonescasarin,99432
3752,escolasoito,julianaccardoso,100354
3753,raiodesol,julianatrindade,100438
3754,nesfa,julianavera,100441
3755,vilaolimpia,julianavieira,100446
3756,sesicampinas,juliasesi,100513
3757,smartz,keityletras,101564
3758,campossalles,lailasala,102058
3759,selecao,larissaoliveiralor,102533
3760,vestibularcidadao,larissapaes,102535
3761,smeipebotucatu,lucienetobias,105558
3762,demosesi,mateusexpprof,110365
3763,nesfa,mateusfn,110369
3764,prodteste,mateusprof,110399
3765,prodteste,mateusprofessorteste,110401
3766,demosesi,mateusprofsesi,110402
3767,selecao,michelleaquino2,112370
3768,lumiere,nilceia,115097
3769,elolacerdaf,nilialima,115100
3770,cocsjcampos,nilovieira,115103
3771,bertelsmann,nilva,115117
3772,cermac,nildo,280520
3773,ensinando,rafaeldosreis,274811
3774,qescola,niveacruz,115157
3775,celp,niviebatista,115168
3776,apotec,priscilagiovanini,117782
3777,anglocassianoricardo,profanapaula,118564
3778,invertida,profinvertida079,118831
3779,invertida,profinvertida080,118832
3780,invertida,profinvertida096,118833
3781,invertida,profinvertida097,118834
3782,invertida,profinvertida098,118835
3783,invertida,profinvertida099,118836
3784,invertida,profinvertida101,118838
3785,invertida,profinvertida102,118839
3786,invertida,profinvertida103,118840
3787,invertida,profinvertida104,118841
3788,invertida,profinvertida105,118842
3789,invertida,profinvertida109,118846
3790,invertida,profinvertida111,118847
3791,invertida,profinvertida112,118848
3792,invertida,profinvertida113,118849
3793,invertida,profinvertida114,118850
3794,invertida,profinvertida115,118851
3795,invertida,profinvertida116,118852
3796,invertida,profinvertida128,118864
3797,invertida,profinvertida130,118865
3798,invertida,profinvertida131,118866
3799,invertida,profinvertida132,118867
3800,invertida,profinvertida133,118868
3801,invertida,profinvertida134,118869
3802,invertida,profinvertida135,118870
3803,invertida,profinvertida136,118871
3804,invertida,profinvertida137,118872
3805,invertida,profinvertida138,118873
3806,invertida,profinvertida217,118928
3807,invertida,profinvertida218,118929
3808,invertida,profinvertida219,118930
3809,invertida,profinvertida220,118931
3810,invertida,profinvertida221,118932
3811,invertida,profinvertida222,118933
3812,invertida,profinvertida223,118934
3813,invertida,profinvertida224,118935
3814,invertida,profinvertida225,118936
3815,invertida,profinvertida226,118937
3816,invertida,profinvertida241,118952
3817,invertida,profinvertida242,118953
3818,invertida,profinvertida243,118954
3819,invertida,profinvertida244,118955
3820,invertida,profinvertida245,118956
3821,invertida,profinvertida246,118957
3822,invertida,profinvertida247,118958
3823,invertida,profinvertida283,118994
3824,invertida,profinvertida303,119014
3825,invertida,profinvertida305,119016
3826,invertida,profinvertida307,119018
3827,invertida,profinvertida308,119019
3828,invertida,profinvertida309,119020
3829,invertida,profinvertida310,119021
3830,invertida,profinvertida311,119022
3831,invertida,profinvertida312,119023
3832,invertida,profinvertida313,119024
3833,invertida,profinvertida314,119025
3834,invertida,profinvertida315,119026
3835,invertida,profinvertida316,119027
3836,invertida,profinvertida317,119028
3837,invertida,profinvertida318,119029
3838,invertida,profinvertida319,119030
3839,invertida,profinvertida320,119031
3840,lab,profac431,118459
3841,lab,profac218,118245
3842,invertida,profinvertida322,119033
3843,invertida,profinvertida323,119034
3844,invertida,profinvertida324,119035
3845,invertida,profinvertida345,119056
3846,invertida,profinvertida365,119076
3847,invertida,profinvertida366,119077
3848,invertida,profinvertida392,119104
3849,invertida,profinvertida393,119105
3850,invertida,profinvertida394,119106
3851,invertida,profinvertida395,119107
3852,invertida,profinvertida396,119108
3853,invertida,profinvertida397,119109
3854,invertida,profinvertida398,119110
3855,invertida,profinvertida399,119111
3856,invertida,profinvertida400,119112
3857,invertida,profinvertida401,119113
3858,invertida,profinvertida402,119114
3859,invertida,profinvertida403,119115
3860,invertida,profinvertida404,119116
3861,invertida,profinvertida405,119117
3862,invertida,profinvertida406,119118
3863,invertida,profinvertida407,119119
3864,invertida,profinvertida410,119122
3865,invertida,profinvertida411,119123
3866,invertida,profinvertida412,119124
3867,invertida,profinvertida413,119125
3868,invertida,profinvertida418,119130
3869,invertida,profinvertida419,119131
3870,invertida,profinvertida445,119157
3871,invertida,profinvertida446,119158
3872,invertida,profinvertida447,119159
3873,invertida,profinvertida448,119160
3874,invertida,profinvertida449,119161
3875,invertida,profinvertida483,119192
3876,invertida,profinvertida484,119193
3877,invertida,profinvertida501,119194
3878,invertida,profinvertida502,119195
3879,invertida,profinvertida503,119196
3880,invertida,profinvertida504,119197
3881,invertida,profinvertida505,119198
3882,invertida,profinvertida510,119200
3883,invertida,profinvertida511,119201
3884,anglocassianoricardo,profjonas,119213
3885,vcmaker,mixmafra01,189891
3886,qescola,profleandrog,119235
3887,escolasplugadas,proflemann1,119236
3888,escolasplugadas,proflemann10,119237
3889,escolasplugadas,proflemann11,119238
3890,escolasplugadas,proflemann12,119239
3891,escolasplugadas,proflemann13,119240
3892,escolasplugadas,proflemann14,119241
3893,escolasplugadas,proflemann7,119283
3894,escolasplugadas,proflemann9,119285
3895,colegion1,profleonardo,119286
3896,cam,profleticianobrega,119288
3897,colegioeverest,profbrunarafaela,205991
3898,anglocassianoricardo,profluciano,119294
3899,joracycruz,proflucivone,119296
3900,oliveiranetto,profmani,119298
3901,smeisaacnewton,profmarcia,119304
3902,www,profmurilo,119329
3903,vcmaker,mixriodosul01,189892
3904,colegiouniversitario,quanticomv,122084
3905,campossalles,rosemeireschimidt,124722
3906,colegiopolivalente,rosyenne2006,124786
3907,anglocassianoricardo,rubenjoel,124886
3908,dhrczs,sabinoczs,125446
3909,colsagradafamila,sagradafamilia,126060
3910,elev,sarahmorais,126534
3911,cebeijaflor,shirleyjuarez,127655
3912,habillis,stellio,129674
3913,mls,taciane,129973
3914,tadeubio,tadcarlos,130008
3915,descomplica,tadeumaia,130014
3916,autores,tagen,130021
3917,cermac,thallitavital,131066
3918,mackenziebrasilia,thiagobahe,131335
3919,bertelsmann,turmadamonica,132106
3920,gegsjcampos,vanessaericageg,133243
3921,colband,wandalucas,136468
3922,www,primeirousuarioqmservices,137446
3923,colegiodosalvador,professorsalvador25,178344
3924,colegiodosalvador,professorsalvador31,178350
3925,colegiodosalvador,professorsalvador29,178348
3926,educacional,dailima,178457
3927,educacional,alvarocedu,178499
3928,educacional,marco45edu,178529
3929,colegioliceujardim,M375,178555
3930,abm,dcshibuya,137970
3931,colegiodosalvador,mendon,178356
3932,colegioliceujardim,M84,178556
3933,colegiodosalvador,lilibeth,178357
3934,colegioliceujardim,J821,178557
3935,amadeus,joaovictorm,138175
3936,amadeus,profgiovanni,138183
3937,colegioassembleiadedeus,profjosea,138217
3938,objetivoamericana,oaeduardacapellini,247978
3939,integradaeducativa,ProfFabiana,299245
3940,walfridocampos,walfrido,138480
3941,invertida,ahmlkprof,138495
3942,sistemaprima,ArianaMMBraga,145684
3943,unilan,profemanoel,139463
3944,amadeus,danycyn,139504
3945,physicscidadenova,antonio.alan,298633
3946,colegioobjetivosorocaba,proflucas,139763
3947,cermac,PROVIVI,139899
3948,colegioliceujardim,M92,178558
3949,spdacruz,leandrogodoi,139940
3950,educandusilha,jpadrao23,178535
3951,colegioliceujardim,J864,178559
3952,amais,heltonmoreira,274813
3953,villalobos,joserossi,227695
3954,colegiodosalvador,aldo.rodrigues,274697
3955,institutoideia,PROFESSORTESTE,261552
3956,villalobos,edersondonizeti,227699
3957,espacolivre,esplivre,267205
3958,lab,Yan,153622
3959,colegiouniverso,jose.ribamar,305294
3960,camp,profcampjesus,249115
3961,necicem,ncrescer,263496
3962,camp,profcampneide,249116
3963,villalobos,thaismarson,227702
3964,camp,profcampfabio,249111
3965,institutoideia,prof.sabrina,230492
3966,vcmaker,mixpraiagrande01,189896
3967,amais,alice.inspira,279392
3968,clubedopimpolho,profgleice,140200
3969,cermac,ProfessorVinicius,263447
3970,colegioliceujardim,AMV,178560
3971,abm,elianagiaretta,140383
3972,colegioliceujardim,J718,178561
3973,colegioliceujardim,M62,178562
3974,abm,elizabethmesquita,140385
3975,colegioevolucaoce,profvania,140419
3976,educglauberrocha,profpriscila,140425
3977,institutocaminhar,silvaerica,140429
3978,boaviagem,Igor94,140462
3979,colegiointegralsolar,Thaiismat,143031
3980,boaviagem,lucfig,140463
3981,boaviagem,ProfPabloAssis,140464
3982,boaviagem,Estima,140466
3983,boaviagem,Lany,140467
3984,senaiourobranco,profadson,140473
3985,colegioliceujardim,CUN,178564
3986,peresguimaraes,profrodrigoperes,140608
3987,polisguimarania,profsara,140614
3988,colegioliceujardim,J500,178563
3989,colegioapoiomg,profthiago,140658
3990,colegiointegralsolar,DeboraRocha,143032
3991,colegioliceujardim,JCGCT,178565
3992,dokimos,hermenegildo,249791
3993,vcmaker,jaafreitas,201553
3994,colegiointegralsolar,CarolRodrigues,143033
3995,colegioliceujardim,J457,178566
3996,dombosco,rosalialcc49,249271
3997,dokimos,italodokimos,249793
3998,vcmaker,atendimentovcmaker,250361
3999,anglojacarei,marciofernando,140898
4000,anglojacarei,claytonsantos,140894
4001,anglojacarei,ismaelmadureira,140900
4002,presbpatominas,aspatominas,267209
4003,escolapresbiterianadecanal,canal8813,252955
4004,colegioliceujardim,J601,178567
4005,colegioliceujardim,I319,178568
4006,colegioliceujardim,M59,178569
4007,colegioliceujardim,M87,178570
4008,colegiocpm,profcpm11,163915
4009,pentagono,rafaeldelomo,228753
4010,colegioliceujardim,ERAP,178571
4011,colegioliceujardim,M89,178572
4012,pentagono,miguelcrochik,228754
4013,colegioecursoprogressao,profthiagoalmeida,228723
4014,spdacruz,Petroni,301231
4015,casdvest,beatriz.angelo,339196
4016,qescola,lucas971900,197949
4017,colegioliceujardim,FC,178573
4018,colegioliceujardim,M96,178574
4019,pentagono,elvissouza,249698
4020,colegioliceujardim,M725,178575
4021,educacional,lisandras,173952
4022,colegioliceujardim,J107,178576
4023,vcmaker,mixcubatao01,189898
4024,colegioliceujardim,LLP,178577
4025,amais,pedro.b,242352
4026,colegioecursoprogressao,leobarboza,228724
4027,pentagono,renatanandrade,228755
4028,colegioliceujardim,M662,178578
4029,colegioliceujardim,J493,178579
4030,sjoseegito,profvanessalucena,208455
4031,sjoseegito,proflucianoramos,208457
4032,sjoseegito,profanaclaudinete,208459
4033,colegioliceujardim,J866,178580
4034,colegioecursoprogressao,andrec44,228725
4035,mackenzietambore,professortambore73,199500
4036,colegioliceujardim,RAS,178581
4037,redeisaacnewton,lucianosilva,205102
4038,cursoprogressao,ingrid.professora,364435
4039,pentagono,fernanda.raimundo,229184
4040,isem,valsantosargemiro,188644
4041,colegioliceujardim,M91,178582
4042,pentagono,paulogoncalves,228758
4043,colegioecursoprogressao,fabianoss37,228727
4044,colegioliceujardim,M419,178583
4045,colegioliceujardim,M75,178584
4046,ciadosaber,29991893890,227803
4047,equipea,antoniobandeira,204664
4048,equipea,diegomoreira,204665
4049,objetivoamericana,oagabrielmartins,247979
4050,pentagono,juliopereira,228759
4051,pentagono,julianatessari,228760
4052,coleguium,josicoleguium,227045
4053,equipea,fabiobianchini,204666
4054,ftec,rafaelrehm,168035
4055,pentagono,isaquetrevisan,228761
4056,colegioecursoprogressao,marlonpdp30,228729
4057,anchieta,flaviolotto,84791
4058,pentagono,edisonsilvestre,228762
4059,santoamerico,sas1264791,474378
4060,educacional,rebecab,168392
4061,educacional,bvieira,168393
4062,educacional,cramos,168396
4063,presbfmc,cpfelipe,267211
4064,colegiopresbiterianosimonton,Simontonc,263432
4065,minhalista,andreao49,212931
4066,ensinando,silvanarodrigues,201586
4067,objetivoamericana,oarafaelmaciel,247980
4068,padreeustaquio,prof.conrado,278750
4069,motiva,sas1569895,591241
4070,colegiodosalvador,MateusGFerreira,178590
4071,escoladomingossavio,thaisdacruz,169381
4072,ftec,jutaiestrazulas,169442
4073,boaviagem,emmanuelmatheus13,180014
4074,equipea,felipemacedo,204667
4075,integra,Eduardo.brandi,288363
4076,colegiodosalvador,professorwesley,201411
4077,vcmaker,triade,198224
4078,darwin,profdidleycazelli,253901
4079,cnslpb,flpmll,181047
4080,colegiolemeitapeva,coordenadoraanapaula,170394
4081,educacional,lucasho,170346
4082,educacional,anaill,170344
4083,escolapresbiterianadecanal,canal1697,252956
4084,profrichard,profrichard1,226536
4085,minhalista,rosiclermds53,215334
4086,objetivoamericana,oacarolinesilva,247981
4087,educacional,joserd,170345
4088,equipea,gabrielasouza86,204668
4089,vcmaker,mixmedianeira01,204608
4090,educacional,melissarosa,178492
4091,pentagono,carolinavendramini,228764
4092,equipea,ighomorais,204669
4093,anchieta,cfrederico,172366
4094,alphabc,montenegro,167956
4095,escoladomingossavio,profdomingos6,197799
4096,cam,dcardoso,171732
4097,escolacristacandeias,master.rayana.alessandra,520884
4098,colegiobrasilia,pedrobrazinkas,197431
4099,vcmaker,felipesad77,197929
4100,cam,silviamalerba,127888
4101,escolacristacandeias,master.mauricia.cristianny,520885
4102,escolacristacandeias,master.julianne.lima,520886
4103,cursoprogressao,alex.ricardo.prog,320776
4104,colegiomonjolo,cmonjolo,263434
4105,educacional,hregina,172344
4106,educacional,pedagogico,172359
4107,anchieta,arogerio,49243
4108,ftec,matheuscarini,173529
4109,amais,mariana.castilho,279394
4110,escolaeducativa,escolaedu,263435
4111,overmarciliofurtado,profjorgeluis,346105
4112,magma,dinomagma,226591
4113,vcmaker,vcmakeracaetano,195012
4114,vcmaker,vcmakercvitali,195013
4115,cnslpb,wagnersplinther,181049
4116,educacional,igamba,172999
4117,novadimensao,vicentejr,134646
4118,ftec,diegovolpini,173400
4119,ftec,engdaa,173401
4120,ftec,danusiaolima,173402
4121,ftec,geisonrasia,173403
4122,ftec,jcharless,173404
4123,ftec,arqjoce,173405
4124,ftec,leos1603,173408
4125,ftec,marcelot,173409
4126,ftec,regisag,173410
4127,cnslpb,tavaresgeogrene,181050
4128,ftec,lfernandess,173406
4129,ftec,julianomenzen,165311
4130,colegioflamingo,brunosouza10,199800
4131,mackenzietambore,professortambore74,199501
4132,educacional,miguelm,173859
4133,educacional,adrianom,173818
4134,educacional,cristinae,173822
4135,educacional,fabiot,173821
4136,educacional,lucasml,173824
